#{"t_start": 1529023481.3940828, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,760,37.035002
-21.0,851,70.43403
-21.0,823,103.706089
-19.0,918,138.605604
-19.0,936,172.729077
-20.0,884,204.619091
-21.0,864,237.430415
-21.0,816,266.920948
-21.0,868,300.181756
-21.0,877,333.609748
-20.0,897,368.732744
-20.0,836,399.815204
-20.0,897,434.57141
-21.0,819,466.331127
-18.0,1188,513.005602
-21.0,778,542.746649
-20.0,1072,585.338552
-20.0,897,619.91686
-20.0,920,656.987619
-21.0,850,689.045542
-20.0,933,724.969464
-21.0,881,759.244253
-20.0,1246,808.316044
-20.0,1046,849.217661
-20.0,913,886.025758
-20.0,895,921.136422
-21.0,849,955.206094
-20.0,1035,996.121595
-19.0,995,1035.425992
-20.0,854,1067.921548
-19.0,931,1104.845334
-21.0,788,1135.61944
-21.0,910,1170.585141
-19.0,1025,1210.51159
-19.0,1053,1252.396983
-21.0,887,1286.506368
-20.0,868,1319.225369
-21.0,851,1353.807562
-20.0,1046,1394.919576
-20.0,896,1430.204973
-21.0,902,1466.031799
-20.0,953,1503.897805
-21.0,851,1536.609517
-20.0,900,1569.809774
-21.0,799,1601.809969
-21.0,782,1633.304811
-19.0,932,1670.629735
-21.0,821,1703.205472
-21.0,881,1738.597427
-19.0,1071,1782.306087
-19.0,1059,1825.270591
-19.0,1042,1866.482222
-20.0,1018,1906.305938
-21.0,925,1943.35832
-20.0,1006,1983.215941
-21.0,940,2021.281673
-19.0,1221,2069.980379
-20.0,1122,2114.065411
-20.0,955,2152.609331
-21.0,906,2185.506021
-20.0,958,2223.206177
-20.0,1016,2263.61896
-20.0,837,2297.996626
-20.0,954,2334.405913
-21.0,760,2364.305393
-21.0,851,2397.637124
-21.0,881,2433.614021
-21.0,805,2466.116416
-19.0,976,2505.309659
-21.0,848,2539.11814
-20.0,986,2578.424578
-19.0,1020,2619.105059
-19.0,981,2659.526434
-18.0,1055,2699.938004
-20.0,982,2735.531673
-21.0,877,2768.925997
-20.0,946,2808.217365
-21.0,910,2847.009769
-21.0,844,2882.028105
-21.0,819,2915.94135
-21.0,838,2950.956941
-21.0,817,2985.124726
-21.0,906,3023.912884
-21.0,906,3061.209904
-21.0,1058,3102.933719
-20.0,920,3141.126309
-21.0,851,3176.797523
-21.0,821,3210.827376
-19.0,1065,3256.618389
-19.0,1030,3300.020003
-21.0,763,3332.915448
-21.0,1138,3382.308009
-21.0,966,3424.355155
-21.0,908,3465.507471
-21.0,849,3502.197383
-20.0,1080,3551.431857
-21.0,882,3592.429401
-21.0,861,3632.604236
-20.0,943,3678.028212
-21.0,821,3717.315806
-18.0,1221,3775.702729
-19.0,1024,3826.029301
-19.0,1033,3876.218308
-21.0,788,3915.0973
-20.0,922,3958.524032
-20.0,902,3998.731548
-21.0,818,4038.167723
-20.0,981,4089.664006
-21.0,943,4140.954785
-20.0,990,4193.809285
-19.0,915,4237.001278
-21.0,913,4284.517662
-21.0,881,4328.316964
-21.0,790,4368.054451
-21.0,877,4416.32782
-19.0,1058,4470.514056
-18.0,1108,4525.307318
-21.0,868,4574.403167
-20.0,944,4621.731556
-18.0,1097,4681.471787
-21.0,959,4734.628632
-21.0,852,4778.441389
-20.0,840,4820.72848
-21.0,912,4870.605618
-21.0,926,4915.608349
-21.0,886,4963.607343
-21.0,818,5005.438915
-21.0,909,5049.75356
-21.0,783,5089.024688
-21.0,823,5129.107669
-21.0,782,5168.228624
-20.0,927,5213.616859
-21.0,852,5256.903437
-21.0,776,5297.625612
-19.0,1065,5349.246462
-21.0,901,5396.497641
-20.0,874,5440.107594
-20.0,1018,5490.806363
-20.0,975,5541.655747
-20.0,868,5584.724464
-21.0,821,5625.926434
-20.0,869,5668.738025
-20.0,867,5709.950099
-19.0,982,5757.320739
-19.0,1043,5807.739922
-20.0,1056,5863.30942
-19.0,1049,5914.153708
-19.0,1069,5967.127692
-21.0,1031,6017.701258
-20.0,837,6061.417782
-21.0,958,6113.697233
-21.0,779,6153.139261
-20.0,837,6195.300805
-19.0,934,6245.420101
-20.0,930,6292.408444
-20.0,1036,6346.82931
-21.0,926,6393.596864
-19.0,1033,6452.318763
-21.0,963,6502.105961
-21.0,824,6545.419578
-20.0,1083,6608.039918
-21.0,852,6653.3727
-20.0,1004,6709.606691
-20.0,841,6756.877885
-19.0,1134,6825.122892
-20.0,868,6875.156009
-20.0,926,6934.512427
-20.0,980,6994.872524
-21.0,793,7044.312927
-20.0,926,7098.136687
-19.0,1011,7162.437045
-21.0,854,7222.138328
-19.0,981,7288.433901
-19.0,946,7347.755154
-20.0,1071,7425.533784
-21.0,972,7494.841481
-21.0,899,7554.429077
-21.0,906,7623.771868
-21.0,971,7687.498298
-21.0,817,7748.296546
-21.0,850,7820.730383
-19.0,1011,7899.085408
-19.0,1064,7980.230119
-20.0,953,8060.367694
-21.0,791,8125.136776
-21.0,909,8195.542025
-20.0,958,8277.107027
-20.0,938,8361.396598
-21.0,939,8431.867424
-21.0,857,8512.718446
-21.0,838,8582.819759
-21.0,903,8655.925157
-21.0,878,8738.530198
-20.0,1000,8823.329809
-21.0,980,8910.212621
-21.0,878,8982.692451
-20.0,984,9070.43111
-21.0,881,9144.485103
-20.0,1015,9234.510954
-20.0,897,9319.438471
-21.0,846,9392.997434
-20.0,1114,9498.226572
-20.0,837,9571.654835
-21.0,809,9644.311286
-20.0,841,9717.605141
-20.0,881,9793.027308
-21.0,961,9880.908044
-19.0,1043,9972.631399
-21.0,847,10060.819128
