#{"t_start": 1529023481.4975936, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,976,45.519193
-19.0,931,82.471792
-20.0,958,120.027222
-21.0,759,148.214558
-19.0,950,182.380284
-21.0,880,215.957376
-21.0,882,247.863398
-20.0,895,280.313714
-20.0,916,316.636445
-20.0,901,351.902711
-20.0,838,383.795528
-21.0,841,415.294177
-20.0,900,449.868705
-18.0,1114,494.526147
-21.0,884,527.304681
-19.0,1223,575.127988
-21.0,809,607.748139
-20.0,962,645.188364
-21.0,809,676.728997
-21.0,819,706.725317
-19.0,1063,749.256674
-21.0,884,783.832332
-19.0,949,821.629812
-19.0,971,860.325197
-21.0,897,895.545826
-21.0,993,934.315916
-17.0,1124,979.606086
-21.0,782,1010.602392
-20.0,873,1044.593312
-19.0,994,1082.01561
-21.0,839,1115.792984
-21.0,820,1147.214675
-21.0,883,1182.538077
-21.0,776,1213.029698
-19.0,1114,1255.845931
-21.0,847,1288.508692
-20.0,960,1325.380831
-21.0,971,1364.108912
-21.0,942,1401.805292
-21.0,847,1435.130101
-21.0,992,1474.228405
-21.0,821,1506.644491
-21.0,792,1537.227946
-20.0,961,1573.620826
-21.0,882,1608.407572
-20.0,982,1648.116633
-21.0,990,1687.274927
-21.0,879,1722.19302
-21.0,947,1760.707004
-21.0,839,1794.042721
-19.0,1059,1836.926816
-21.0,838,1871.22933
-21.0,914,1906.525723
-21.0,820,1938.906148
-18.0,1067,1981.83799
-20.0,835,2015.069234
-20.0,1222,2063.783557
-21.0,912,2099.319513
-21.0,816,2133.327953
-20.0,926,2169.125928
-21.0,783,2197.926851
-20.0,950,2235.824352
-20.0,930,2272.293955
-21.0,881,2307.625707
-20.0,963,2345.536529
-20.0,886,2379.944652
-21.0,900,2416.529333
-19.0,1025,2457.620089
-21.0,857,2491.517848
-21.0,940,2529.718481
-21.0,818,2562.045624
-19.0,993,2601.805616
-21.0,790,2633.927346
-20.0,960,2672.530454
-21.0,891,2706.036667
-21.0,957,2741.476412
-19.0,1142,2785.570374
-20.0,1084,2831.304518
-19.0,1031,2874.504453
-17.0,1178,2923.915903
-20.0,840,2958.703785
-21.0,775,2991.502805
-21.0,884,3028.27503
-21.0,1020,3070.527787
-20.0,920,3107.318068
-20.0,930,3146.133973
-19.0,972,3186.003712
-20.0,929,3225.472941
-21.0,819,3259.714391
-21.0,939,3299.916388
-20.0,977,3342.602057
-21.0,880,3380.607593
-21.0,977,3423.112589
-20.0,977,3466.595061
-21.0,968,3509.650205
-20.0,1132,3560.725541
-20.0,1082,3611.827951
-20.0,1018,3659.52836
-20.0,893,3701.371386
-20.0,974,3748.544493
-20.0,901,3793.213395
-21.0,944,3838.112776
-21.0,908,3883.963467
-20.0,900,3926.706083
-21.0,789,3962.03889
-21.0,886,4005.217259
-21.0,853,4046.57167
-20.0,867,4090.505544
-21.0,842,4134.30196
-21.0,819,4181.504787
-20.0,1055,4233.403131
-21.0,945,4278.440966
-20.0,945,4327.961192
-21.0,808,4368.213549
-19.0,1094,4427.466902
-17.0,1185,4489.800728
-21.0,880,4533.653795
-20.0,1108,4594.109269
-19.0,1088,4649.905332
-20.0,887,4695.52605
-21.0,842,4744.420429
-21.0,877,4788.212919
-21.0,886,4833.115166
-21.0,823,4875.727622
-21.0,944,4924.639547
-19.0,1059,4978.80783
-20.0,1004,5029.912631
-19.0,960,5078.799914
-21.0,911,5125.805506
-21.0,825,5166.316771
-21.0,806,5203.901564
-20.0,1158,5264.705126
-21.0,819,5306.632414
-21.0,815,5346.293999
