#{"t_start": 1529023482.8077054, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,759,35.591257
-21.0,879,70.983088
-21.0,848,103.992221
-19.0,960,141.200949
-21.0,780,168.383704
-20.0,1066,208.205427
-20.0,985,244.599492
-21.0,1028,282.506024
-20.0,899,317.315482
-19.0,995,355.491984
-21.0,837,386.906037
-20.0,897,422.205504
-20.0,839,454.5123
-21.0,988,493.892083
-21.0,1002,531.897962
-21.0,848,564.791252
-21.0,824,596.695052
-21.0,834,630.704124
-21.0,849,663.996316
-19.0,964,700.064256
-20.0,1048,740.694268
-19.0,987,779.996765
-21.0,791,811.536221
-21.0,936,847.312537
-21.0,968,886.26252
-21.0,884,921.823261
-20.0,934,957.801607
-21.0,879,993.314952
-20.0,1093,1036.055459
-20.0,1081,1077.527328
-21.0,817,1110.322881
-21.0,939,1145.983746
-21.0,940,1183.104998
-21.0,1000,1222.021736
-20.0,1063,1263.405056
-21.0,805,1294.193854
-21.0,890,1329.661501
-21.0,875,1363.593673
-20.0,861,1397.412353
-20.0,896,1433.622919
-20.0,878,1467.861575
-20.0,911,1504.116743
-20.0,1008,1543.321984
-21.0,911,1576.996151
-20.0,859,1612.205003
-21.0,848,1646.00457
-19.0,1057,1687.528099
-19.0,1105,1732.983111
-21.0,818,1765.02947
-21.0,850,1799.283104
-19.0,1041,1841.301437
-21.0,847,1874.40767
-20.0,999,1913.891561
-21.0,776,1945.095697
-20.0,902,1981.192795
-20.0,1080,2024.003414
-17.0,1195,2071.407413
-20.0,980,2110.983757
-21.0,903,2146.518876
-20.0,866,2179.959046
-21.0,866,2213.118506
-21.0,788,2244.291069
-20.0,983,2283.711052
-19.0,997,2322.796292
-21.0,940,2359.919261
-20.0,927,2395.802502
-21.0,911,2432.796736
-19.0,1074,2475.527419
-19.0,986,2514.803432
-18.0,1137,2561.005514
-18.0,1026,2601.718857
-21.0,834,2635.697108
-19.0,1095,2679.994051
-19.0,951,2714.501478
-20.0,1086,2756.583342
-19.0,977,2795.293245
-19.0,1040,2838.708388
-21.0,820,2872.892727
-19.0,1201,2923.152014
-21.0,1082,2967.982849
-21.0,913,3007.102256
-21.0,788,3039.908034
-20.0,985,3080.580756
-20.0,900,3116.03119
-21.0,786,3148.300348
-18.0,1112,3195.907055
-20.0,1040,3238.825405
-20.0,1002,3281.312351
-20.0,890,3318.646601
-21.0,880,3358.403735
-21.0,853,3395.126331
-21.0,878,3433.112793
-21.0,881,3473.005404
-20.0,859,3510.37482
-21.0,820,3548.292027
-21.0,910,3590.293296
-21.0,843,3629.897145
-20.0,897,3671.092566
-21.0,935,3716.909528
-21.0,819,3755.992151
-20.0,919,3801.715481
-21.0,838,3842.991667
-20.0,899,3885.184844
-21.0,884,3930.807074
-20.0,963,3971.42316
-20.0,949,4016.326352
-20.0,962,4066.405806
-21.0,907,4112.283769
-20.0,945,4163.557334
-20.0,958,4214.604828
-21.0,841,4254.806382
-21.0,926,4303.449553
-20.0,920,4348.203176
-21.0,954,4397.612321
-19.0,1098,4457.192135
-21.0,1154,4513.509461
-21.0,991,4566.352015
-21.0,1030,4620.691905
-20.0,886,4668.791161
-21.0,992,4723.484066
-21.0,905,4769.49966
-20.0,981,4820.111487
-21.0,776,4861.708014
-18.0,1132,4920.624496
-20.0,839,4963.706885
-21.0,899,5008.183286
-21.0,853,5054.23449
-21.0,964,5103.02962
-21.0,919,5146.083455
-20.0,956,5193.092527
-20.0,837,5234.019284
-21.0,810,5276.306922
-20.0,938,5324.890795
-21.0,1003,5374.312993
-21.0,882,5417.897513
-20.0,929,5465.764702
-20.0,958,5515.316491
-21.0,910,5560.90786
-20.0,944,5607.648198
-18.0,1218,5667.682245
-21.0,941,5714.808551
-20.0,861,5754.757213
-19.0,1039,5805.0845
-21.0,1005,5855.728146
-20.0,1078,5907.591974
-20.0,960,5956.607905
-20.0,1167,6014.895711
-21.0,878,6060.182976
-21.0,819,6107.325583
-21.0,825,6148.796248
-21.0,823,6190.292979
-21.0,781,6231.116475
-21.0,820,6272.406271
-21.0,839,6314.002842
-20.0,872,6359.853926
-20.0,839,6403.424613
-21.0,818,6451.105676
-21.0,789,6494.881267
-20.0,841,6539.315741
-21.0,832,6584.521687
-20.0,989,6638.331142
-21.0,810,6684.092282
-19.0,940,6739.048572
-21.0,999,6792.305363
-20.0,839,6846.222241
-20.0,926,6898.540391
-20.0,837,6948.234599
-21.0,787,6997.639145
-20.0,953,7058.530907
-21.0,879,7116.802321
-20.0,953,7172.933303
-21.0,1002,7237.541513
-21.0,847,7299.992752
-19.0,1007,7368.171553
-18.0,1147,7442.497408
-20.0,922,7509.724978
-21.0,840,7568.210999
-21.0,955,7639.415844
-19.0,1180,7727.094671
-21.0,847,7789.409272
-20.0,900,7854.995441
-20.0,986,7932.644695
-20.0,841,8007.923373
-20.0,901,8077.009341
-21.0,1006,8159.250402
-18.0,1157,8257.838663
-18.0,1079,8345.698358
-21.0,849,8413.693814
-20.0,971,8498.475415
-21.0,819,8567.0293
-20.0,950,8653.132287
-21.0,841,8723.698852
-19.0,963,8807.806425
-20.0,832,8878.107853
-19.0,965,8964.025123
-20.0,908,9049.406534
-19.0,1130,9142.694858
-20.0,979,9231.723779
-21.0,938,9317.925458
-21.0,897,9393.30005
-21.0,882,9479.743692
-20.0,900,9554.691576
-21.0,937,9643.022076
-20.0,867,9717.210381
-21.0,824,9790.825737
-21.0,850,9874.820877
-21.0,806,9947.201249
-20.0,906,10025.79644
