#{"t_start": 1529028947.119019, "env_id": "HalfCheetah-v2"}
r,l,t
-724.835167,1000,70.428392
-358.208163,1000,133.346879
81.74015,1000,195.75781
353.560723,1000,259.351765
561.503647,1000,322.845256
421.241855,1000,383.203769
540.292555,1000,445.136042
802.08204,1000,516.708771
924.756409,1000,586.660037
2199.375251,1000,658.262788
1276.142577,1000,727.807969
902.747664,1000,796.72789
1570.18959,1000,865.781932
248.028722,1000,934.972311
2064.059744,1000,1003.222072
2187.068456,1000,1071.534684
872.508017,1000,1139.117701
1583.33508,1000,1207.988167
2433.352662,1000,1278.102444
2698.51154,1000,1347.127029
864.497558,1000,1416.248754
3209.673183,1000,1487.2142
3113.41459,1000,1558.303835
3019.791692,1000,1631.578135
3001.398195,1000,1703.239571
2926.932725,1000,1774.480126
2997.947591,1000,1844.403516
2804.555666,1000,1916.090074
1850.811043,1000,1985.421177
2454.66129,1000,2056.530883
23.009175,1000,2127.62526
216.616788,1000,2199.125616
157.663283,1000,2271.229255
391.481602,1000,2342.631747
601.636751,1000,2414.424929
483.547908,1000,2486.682729
227.280831,1000,2558.336307
3375.393966,1000,2627.613225
535.215396,1000,2697.616051
411.8031,1000,2769.392224
1214.625889,1000,2841.865015
557.581292,1000,2914.022983
2379.694486,1000,2986.487816
2662.702944,1000,3059.375917
2834.323241,1000,3131.735002
3150.074666,1000,3203.516429
3141.280372,1000,3277.677617
3220.305694,1000,3348.876424
3011.160259,1000,3420.757039
1960.754328,1000,3492.991896
2463.827341,1000,3563.281395
2864.200558,1000,3633.247166
2335.065483,1000,3701.295237
2605.947224,1000,3769.810426
2424.635994,1000,3838.837608
2324.516086,1000,3907.186605
1135.532138,1000,3976.135161
3114.10468,1000,4045.126242
2247.565464,1000,4115.015122
639.20989,1000,4185.609401
1595.949269,1000,4254.464964
485.310691,1000,4323.816743
136.253909,1000,4393.296073
192.305363,1000,4462.20862
410.579703,1000,4531.44004
1111.170985,1000,4601.897493
1784.472485,1000,4671.226884
895.706976,1000,4738.418515
734.168689,1000,4807.18423
78.3927,1000,4874.184911
1318.655856,1000,4940.527471
814.79817,1000,5009.993716
67.866191,1000,5081.101505
37.929031,1000,5150.213308
693.174317,1000,5215.829198
160.659098,1000,5285.077796
651.960143,1000,5353.220941
96.862782,1000,5421.431207
326.999631,1000,5492.644469
411.526695,1000,5560.103207
154.239969,1000,5628.151067
1433.239479,1000,5691.14621
441.013699,1000,5759.077114
372.53848,1000,5828.974735
1190.757715,1000,5896.79614
743.155262,1000,5966.56252
1364.561846,1000,6037.312818
45.363717,1000,6109.933079
378.809895,1000,6180.514093
1147.970384,1000,6251.281179
892.722446,1000,6321.75608
0.036118,1000,6392.45456
718.597346,1000,6460.804076
171.098702,1000,6531.102829
453.951455,1000,6600.765131
44.976322,1000,6670.523264
432.991959,1000,6740.181052
-64.700786,1000,6812.10907
-249.203795,1000,6882.586576
-236.326826,1000,6951.842978
-194.248971,1000,7022.009213
